DESTINO,ORIGEN,CANTIDAD,FOBDOL,FOBPES
ECU,IPI,8.97,307.68,1227913.95
ECU,IPI,259,9682.68,38642413.95
ECU,IPI,64.08,7387.2,29481428.73
ECU,IPI,385.33,40604.16,162412985.6
ECU,IPI,1128.61,10816.34,43166714.97
ECU,IPI,6685.09,42338.94,168969628.9
ECU,IPI,1288.96,47907.8,189559666.7
ECU,IPI,4192.74,155930.2,616978378.1
ECU,IPI,1396.3,52097.37,206136789.7
ECU,IPI,2268.94,84416.91,334017452.8
ECU,IPI,2882.9,107138.43,423921054.3
ECU,IPI,235.4,3376.52,13475286.13
ECU,IPI,696,4964.16,19811366.85
ECU,IPI,616,2654.12,10592274.42
ECU,IPI,3386.13,18189.6,72408688.68
ECU,IPI,24,134.63,537113.11
ECU,IPI,162,524.94,2094274.37
ECU,IPI,223,360.21,1384939.01
ECU,IPI,2266,2402.83,9586210.42
ECU,IPI,2346,5453.66,21757649.25
ECU,IPI,108,196.4,783547.62
ECU,IPI,130.96,1413.07,5432985.66
ECU,IPI,921.97,9948.47,38249976.94
ECU,IPI,100,280.5,1078469.2
ECU,IPI,2360,3982.5,15924066.07
ECU,IPI,768,1416,5661890.16
ECU,IPI,1,4000,15703080
ECU,IPI,427.2,6466.99,24717159.12
ECU,IPI,116,507.61,1951663.99
ECU,IPI,31,15955,62998955.7
ECU,IPI,2200,3777.5,15104371.52
ECU,IPI,204,1380.16,5306452.96
ECU,IPI,32,309.05,1188238.53
ECU,IPI,64,292.5,1166943.37
ECU,IPI,1098,443.72,1770243.12
ECU,IPI,5172,3045.42,12149855.36
ECU,IPI,54,226.48,903553.28
ECU,IPI,22763.52,14592.78,58369806.64
ECU,IPI,2000,91093.02,348162077.1
ECU,IPI,4500,20021.87,76524588.23
ECU,IPI,3620,38520.1,153729096.7
ECU,IPI,1876.39,9137.07,36078086.36
ECU,IPI,14135.14,43467.97,174880771.6
ECU,IPI,1,651,2603030.01
ECU,IPI,75229.71,52008.56,208004595.1
ECU,IPI,14680.8,19667.77,78339678.07
ECU,IPI,25000,16555.58,66212883.31
ECU,IPI,800,3507.67,13875921.59
ECU,IPI,44,532.17,2105200.65
ECU,IPI,5,312.75,1250821.73
ECU,IPI,38,14625,58244062.5
ECU,IPI,119.7,3645.08,14272055.58
ECU,IPI,1822.28,49882.71,195387451.9
ECU,IPI,17100,136783,526524944
ECU,IPI,93.12,3460.24,13691339.22
ECU,IPI,6327.2,11379.45,45015738.66
ECU,IPI,3536,8760.88,34656989.97
ECU,IPI,4.5,228.48,913789.76
ECU,IPI,288.52,7195.21,28182669.83
ECU,IPI,796.98,3648.46,14347897.31
ECU,IPI,222,3796.21,15182676.14
ECU,IPI,1350,2975.75,11771709.91
ECU,IPI,29.67,903.74,3538530.7
ECU,IPI,953.51,4169.64,16484117.71
ECU,IPI,4218,26076.85,104292536.2
ECU,IPI,1237,3246.21,12841617.21
ECU,IPI,6092.5,24576.94,97245053.11
ECU,IPI,30,33.9,135580.67
ECU,IPI,320,1691.6,6765435.78
ECU,IPI,19,128.61,520255.74
ECU,IPI,2416,1876.28,7504050.5
ECU,IPI,7770,4746.29,18793025.46
ECU,IPI,36,104.42,412306.54
ECU,IPI,6940,1377.42,5571966.93
ECU,IPI,326,83634.34,335360803.8
ECU,IPI,30,29.46,119172.18
ECU,IPI,38,771.66,3121534.46
ECU,IPI,7.9,15800,62933770
ECU,IPI,1024,908.77,3558225.32
ECU,IPI,28965,7994.9,31303471.3
ECU,IPI,16440,2503.62,9802748.85
ECU,IPI,28025,3411.03,13355649.19
ECU,IPI,0.6,106.47,420401.05
ECU,IPI,0.3,57.48,226962.07
ECU,IPI,5072,8205.76,32818362.71
ECU,IPI,0.29,70.69,285956.6
ECU,IPI,337.48,2926,11702332.18
ECU,IPI,10,124,495929.32
ECU,IPI,6,165.12,660385.88
ECU,IPI,1775000,3421.93,13511627.48
ECU,IPI,142.7,1467.8,5747068.15
ECU,IPI,160,24842.74,98296759.92
ECU,IPI,6,72.48,286190.17
ECU,IPI,4,1014.88,3973691.59
ECU,IPI,1,114.53,450399.53
ECU,IPI,74,3543.4,13991256.63
ECU,IPI,14,310.38,1228099.16
ECU,IPI,9,132.54,536153.45
ECU,IPI,148,1467.2,5641105.23
ECU,IPI,3,3940.01,15426833.35
ECU,IPI,16,16239.6,63585017.02
ECU,IPI,50,193.54,757792.32
ECU,IPI,74,2137.26,8645686.89
ECU,IPI,5,142.36,575877.51
ECU,IPI,12,11.79,47693.14
ECU,IPI,74,3632.42,14693938.03
ECU,IPI,1412,5116.98,20204600.2
ECU,IPI,15546,3418.31,13827815.97
ECU,IPI,1000,165.97,671385.16
ECU,IPI,86,150,597375
ECU,IPI,76.24,82.98,317153.7
ECU,IPI,20,4,15932.6
ECU,IPI,351,1018,4061361.9
ECU,IPI,3870,173.76,694940.95
ECU,IPI,20,10,39985.1
ECU,IPI,5500,37.95,151778.36
ECU,IPI,150,45,179932.95
ECU,IPI,38.15,197.7,790687.31
ECU,IPI,127.42,555.76,2199008.93
ECU,IPI,8,3528.08,13850430.62
ECU,IPI,4,0.28,1117.44
ECU,IPI,4.41,37.45,149458.45
ECU,IPI,9,108.45,432810.93
ECU,IPI,2,288.98,1153284.5
ECU,IPI,24.39,207.26,827149.78
ECU,IPI,12.08,102.62,409544.1
ECU,IPI,127.95,1087.41,4339722.82
ECU,IPI,2.97,25.25,100769.72
ECU,IPI,41.5,6083.38,24278039.57
ECU,IPI,94.8,805.72,3215531.83
ECU,IPI,81.38,691.59,2760052.69
ECU,IPI,7.97,67.73,270302.3
ECU,IPI,0.26,2.23,8899.66
ECU,IPI,38.14,324.1,1293444.2
ECU,IPI,0.15,1.3,5188.14
ECU,IPI,24,18617.28,74299330.39
ECU,IPI,8,1169.76,4668371.77
ECU,IPI,1,21.52,85883.73
ECU,IPI,27.22,231.33,923210.27
ECU,IPI,2,280.02,1117526.21
ECU,IPI,22.54,191.54,764413.15
ECU,IPI,2,33565.37,133955363.8
ECU,IPI,31,23865.98,95246262.25
ECU,IPI,2,23042.23,91958774.86
ECU,IPI,2,826.29,3297624.22
ECU,IPI,1,195.46,780057.4
ECU,IPI,2,2263.48,9033277.06
ECU,IPI,1,173.46,692258.04
ECU,IPI,1,1610.46,6427152.6
ECU,IPI,2,460.71,1838638.32
ECU,IPI,13,7011.04,27980219.31
ECU,IPI,5,95.56,381368.49
ECU,IPI,1,801.06,3196934.33
ECU,IPI,6,976.74,3898052.13
ECU,IPI,1,2711.14,10819834.4
ECU,IPI,16,902.88,3603285.73
ECU,IPI,3,1596.96,6373275.71
ECU,IPI,1,109.11,435444.91
ECU,IPI,169.4,941.5,3702533.48
ECU,IPI,22.4,440,1730339.6
ECU,IPI,29.4,315,1238765.85
ECU,IPI,800,56,220225.04
ECU,IPI,4140,2033.4,7996528.5
ECU,IPI,4000,320,1258428.8
ECU,IPI,152.5,5,19915.75
ECU,IPI,0.01,1173.76,4684335.3
ECU,IPI,220,1,3999.91
ECU,IPI,18,189647.64,750390196
ECU,IPI,560,14755.12,57642147.55
ECU,IPI,4000,19000,75998290
ECU,IPI,720,9648,38815930.08
ECU,IPI,79360,73435.76,289927327.4
ECU,IPI,48600,45708.84,179754127.1
ECU,IPI,693850,49809.46,192794910.7
ECU,IPI,1189,1290.55,5177258.04
ECU,IPI,138,216.35,858281.16
ECU,IPI,4351.32,83772,333449487.4
ECU,IPI,937.82,4228.07,16554712.11
ECU,IPI,7588.95,35640.45,142508695.7
ECU,IPI,172,101355,406423870.5
ECU,IPI,869.88,20299.72,79043845.02
ECU,IPI,2188,6557.95,26083638.14
ECU,IPI,676,16869.5,67502637.79
ECU,IPI,10,58,234622.76
ECU,IPI,10500,15057,59213007.63
ECU,IPI,12000,35760,141493737.6
ECU,IPI,340,8921.6,34301856.89
ECU,IPI,49250,83754.25,327699694.2
ECU,IPI,2973.42,40658.8,159750802.2
ECU,IPI,40.52,2406.96,9318425.29
ECU,IPI,194.72,30772.2,119133033.7
ECU,IPI,359.45,3250.6,12584535.37
ECU,IPI,2610.55,96903.84,375761309.6
ECU,IPI,145.35,14690.65,58740710.92
ECU,IPI,107.04,6756.72,27016812.47
ECU,IPI,5603.98,98347.75,386617704.6
ECU,IPI,3208.92,46632.2,182169763.6
ECU,IPI,149.67,2397.88,9587947.15
ECU,IPI,426.62,6834.83,27329136.1
ECU,IPI,8191.8,142075.18,561660181.1
ECU,IPI,713.99,11438.84,45738316.12
ECU,IPI,973.23,23108,92234079.38
ECU,IPI,208.46,1828.58,7191055.42
ECU,IPI,6984.28,70271.51,280341476.4
ECU,IPI,665.95,5996.35,23976465.43
ECU,IPI,167.65,1202.33,4707638.95
ECU,IPI,21612.59,27039.07,105875169.5
ECU,IPI,1197.63,7501.43,29879320.9
ECU,IPI,62.4,2077.4,8042550.23
ECU,IPI,115.18,1086.09,4204743.13
ECU,IPI,611.2,2926.56,11701879.42
ECU,IPI,2600,10270,40387699.3
ECU,IPI,3840,3540,13704933
ECU,IPI,4600,10484.8,41896799.44
ECU,IPI,504,3528,13874177.52
ECU,IPI,93.66,3441.48,13614081.9
ECU,IPI,864,800.64,3167940.32
ECU,IPI,982422,103521.51,406526414.9
ECU,IPI,5640,8960.88,35456051.54
ECU,IPI,4572,4873.44,19283032.45
ECU,IPI,5,400,1593260
ECU,IPI,16508,9226.24,36450221.88
ECU,IPI,1850,1503,5818789.35
ECU,IPI,3802,2982.66,11774549.1
ECU,IPI,49.96,493.8,1997529.63
ECU,IPI,346.45,3964.81,15792432.94
ECU,IPI,800,1040,4127230.4
ECU,IPI,2450,2081,8418102.82
ECU,IPI,2,17.92,70905.13
ECU,IPI,6.61,1782.6,7111771.83
ECU,IPI,1486,5052.4,19560113.98
ECU,IPI,596.7,11445,44812096.35
ECU,IPI,862.4,1453.76,5812873.89
ECU,IPI,5658.84,16898.13,66461288.61
ECU,IPI,783,4053.51,15913147.95
ECU,IPI,545.2,1212.38,4759525.03
ECU,IPI,517.5,465.75,1828427.37
ECU,IPI,5050,2061,8132790.18
ECU,IPI,30030.4,12313.4,49235253.03
ECU,IPI,148.92,512.47,2049116.41
ECU,IPI,886.8,10510.07,41260117.5
ECU,IPI,622.2,1850.63,7372325.02
ECU,IPI,2175.04,14166.18,56199009.49
ECU,IPI,2977.49,12561.12,50225763.93
ECU,IPI,413.94,2199.45,8634534.82
ECU,IPI,553,2270.19,8982596.98
ECU,IPI,32,348.48,1378851.72
ECU,IPI,18,217.98,862494.54
ECU,IPI,69,569.1,2289608.81
ECU,IPI,181,2744.44,10859090.41
ECU,IPI,42,196.14,784267.75
ECU,IPI,27071,104913.49,419497638.7
ECU,IPI,6620,11563.44,46522147.44
ECU,IPI,27,266.92,1056138.37
ECU,IPI,86,774,3095558.82
ECU,IPI,266,2394,9574635.42
ECU,IPI,56,504,2015712.72
ECU,IPI,851,8210,32701661.5
ECU,IPI,210,1890,7558922.7
ECU,IPI,106,763.2,3052364.97
ECU,IPI,178,2141.25,8472412.35
ECU,IPI,11,128.15,507058.79
ECU,IPI,280,3014.32,11926940.8
ECU,IPI,776,11161.54,43837598.48
ECU,IPI,63,365.52,1452367.04
ECU,IPI,36,281.02,1111928.69
ECU,IPI,576,489.6,1937229.69
ECU,IPI,80,1024,4051722.24
ECU,IPI,3198,19982.7,79066748.05
ECU,IPI,1009,31299,124868925.5
ECU,IPI,7,54.83,216949.15
ECU,IPI,7188,17049.7,67361615.77
ECU,IPI,159,245099,973315713.6
ECU,IPI,11,36265,142421462.1
ECU,IPI,1083,8484,33793044.6
ECU,IPI,1.71,39.6,153309.42
ECU,IPI,1,55976.25,219171088.5
ECU,IPI,7173,11953.94,46432019.51
ECU,IPI,7.45,85.3,339762.69
ECU,IPI,489.18,5740.4,22849687
ECU,IPI,57.59,659.1,2625294.16
ECU,IPI,33.66,313,1248178.75
ECU,IPI,460.74,6323.93,24878252.45
ECU,IPI,9.96,114,454079.1
ECU,IPI,17,13807,55078356.21
ECU,IPI,14.26,325.2,1258995.54
ECU,IPI,0.92,82.88,327936.26
ECU,IPI,110,18480,72867194.4
ECU,IPI,110,888.8,3504565.06
ECU,IPI,1008,1723.68,6820188.07
ECU,IPI,1,35000,138486600
ECU,IPI,1,9381.06,36730883.75
ECU,IPI,800,4420,17428192.6
ECU,IPI,200,100,394303
ECU,IPI,300,189,745232.67
ECU,IPI,67,795,3171692.25
ECU,IPI,340,4610.26,18158387.04
ECU,IPI,10,2200,8899484
ECU,IPI,40,183.2,709249.64
ECU,IPI,85130,232880.44,903568200.4
ECU,IPI,8,1920,7766822.4
ECU,IPI,3500,7490,28997160.5
ECU,IPI,1075,5351.68,20718761.53
ECU,IPI,245,3228.41,12736781.37
ECU,IPI,2500,3158.2,12482225.91
ECU,IPI,27772,14899.03,57755368.4
ECU,IPI,100,332,1343013.04
ECU,IPI,32045,20440.4,81731143.8
ECU,IPI,11937,21876.79,86089394.24
ECU,IPI,2,32.5,129452.37
ECU,IPI,988,9455.22,37572335.06
ECU,IPI,705,4604.98,18371797.95
ECU,IPI,11,134.3,534937.04
ECU,IPI,1030,69010,267859105.7
ECU,IPI,6,961.59,3722747.6
ECU,IPI,3,42.6,169682.19
ECU,IPI,440,2000,7966300
ECU,IPI,28,1700,6771355
ECU,IPI,840000,33348,128216723.9
ECU,IPI,106682,50994.34,203203028.7
ECU,IPI,28,1232,4708765.6
ECU,IPI,6015,62717.99,250216557
ECU,IPI,1138.32,22840.83,91155011.62
ECU,IPI,498,15112.44,60311934.5
ECU,IPI,5594.4,14385.6,56907707.32
ECU,IPI,990,6227.09,24899081.63
ECU,IPI,8404.8,25406.4,100504669.6
ECU,IPI,1.86,1118.8,4411461.96
ECU,IPI,2000,6311.73,25532336.43
ECU,IPI,2272.63,15573.6,61407172
ECU,IPI,3742.2,13200,51820164
ECU,IPI,29900,35684.5,138150757.5
ECU,IPI,211,311.56,1197889
ECU,IPI,1386,4468.78,17181610.03
ECU,IPI,69.34,4413.16,17646064.39
ECU,IPI,745.5,14920.08,59658089.08
ECU,IPI,800,6604,25876369.78
ECU,IPI,400,6000,23735280
ECU,IPI,7,3079,12283824.45
ECU,IPI,55,1667.45,6455449.3
ECU,IPI,1834,27810,110786407.5
ECU,IPI,7621,139806.6,559146710.2
ECU,IPI,11788.98,95551.52,377776682.6
ECU,IPI,1340.84,9618,38265135.18
ECU,IPI,2052,11570.65,46265359.73
ECU,IPI,24,154.53,617889.75
ECU,IPI,16964,29570.2,115873557.2
ECU,IPI,879.54,8799.07,34452142.65
ECU,IPI,24908.11,40699.86,158214709.1
ECU,IPI,2940,2968,11840984.4
ECU,IPI,5036.48,18291.05,72755141.82
ECU,IPI,60.48,398.16,1572150.68
ECU,IPI,22301.91,67790.07,268256104.1
ECU,IPI,2583.6,5481,21606025.59
ECU,IPI,948.42,3249,12995707.59
ECU,IPI,12609.69,36692.64,145908846.9
ECU,IPI,383.58,1735.76,6796246.77
ECU,IPI,5885.9,29141.81,114102717.1
ECU,IPI,1563.72,4532.87,17748135.18
ECU,IPI,6064.93,18114.39,71598289.29
ECU,IPI,2891,6470.15,24876497.42
ECU,IPI,13800,47528,190084184.2
ECU,IPI,200,1278,5111884.98
ECU,IPI,2707.76,13051.4,51957630.25
ECU,IPI,793.2,2104.02,8336633.05
ECU,IPI,9923.45,3471.3,13737295.2
ECU,IPI,28,3696,14534852.64
ECU,IPI,506,1484.4,5922088.02
ECU,IPI,4000,11110,44245575
ECU,IPI,748,1274.32,4899518.27
ECU,IPI,4000,15200,60641160
ECU,IPI,19975,30861.25,122930526.6
ECU,IPI,1971.32,6528,26111412.48
ECU,IPI,1266.26,6661.18,26945938.55
ECU,IPI,7198.38,28773.5,115091410.4
ECU,IPI,51000,2782.22,11128629.6
ECU,IPI,4500,4905,19841804.1
ECU,IPI,5436,5904.72,22702526.5
ECU,IPI,2260,11894,46776820.82
ECU,IPI,5891,5556.07,22180335.41
ECU,IPI,7501.2,38202.25,150632617.8
ECU,IPI,2171.5,13509,53266392.27
ECU,IPI,21240,13529.88,54111807.96
ECU,IPI,40,79.6,313865.18
ECU,IPI,890,2451.8,9667520.95
ECU,IPI,2060,3254.7,12833379.74
ECU,IPI,1539,20310.74,80364723.6
ECU,IPI,190,11340,44475929.12
ECU,IPI,40257,13299.43,52814873.97
ECU,IPI,32818,213341.77,850471814.7
ECU,IPI,648,6656.75,26617081.44
ECU,IPI,78,135.2,533097.65
ECU,IPI,4.74,9.48,37118.27
ECU,IPI,144.45,448.33,1755404.73
ECU,IPI,36.72,671.6,2680275
ECU,IPI,439.2,529.97,2075060.43
ECU,IPI,748.5,1072.57,4229175.68
ECU,IPI,1493.6,4080.6,15596257.23
ECU,IPI,7508.75,12744.67,50252616.15
ECU,IPI,714.2,2267.18,8676742.37
ECU,IPI,520.5,464.98,1820596.64
ECU,IPI,3678.75,1354.56,5341070.71
ECU,IPI,45,49.8,196362.89
ECU,IPI,8.82,10.08,39467.53
ECU,IPI,15.2,15.6,61080.7
ECU,IPI,361.8,976.86,3733607.76
ECU,IPI,1362.08,1753.19,6809271.51
ECU,IPI,79.03,124.94,489193.82
ECU,IPI,158.2,450.87,1723247.68
ECU,IPI,42.05,72.5,283868.67
ECU,IPI,611.85,791.33,3098397.22
ECU,IPI,15,24.8,97102.66
ECU,IPI,202.49,2399.56,9461537.06
ECU,IPI,5.53,35,137040.05
ECU,IPI,47,103.2,404072.37
ECU,IPI,449.2,4083.26,15606423.88
ECU,IPI,412.5,3570.84,13647929.02
ECU,IPI,1971.2,16020,64451824.2
ECU,IPI,74.49,471.38,1845655.39
ECU,IPI,13.87,2.38,9343.33
ECU,IPI,49.35,731.39,2883892.71
ECU,IPI,384.82,2435.04,9534228.66
ECU,IPI,700.84,4795.65,18826618.9
ECU,IPI,121.21,1028.71,4056234.39
ECU,IPI,163.65,1035.55,4054623.53
ECU,IPI,306.41,1292.65,5168673.95
ECU,IPI,165.37,1046.43,4097223.41
ECU,IPI,1807,38159.15,150155778.6
ECU,IPI,2425,9192.96,36610963.2
ECU,IPI,70.23,916.1,3648368.25
ECU,IPI,148.7,1762.1,6948013.16
ECU,IPI,762.52,7277.45,28788718.9
ECU,IPI,685.32,4632.11,18311671.05
ECU,IPI,4.1,48.6,191631.25
ECU,IPI,65.97,781.8,3082660.85
ECU,IPI,20038,13838.71,54609412.3
ECU,IPI,3769,16987.2,68716961.18
ECU,IPI,291,1935.14,7630315.07
ECU,IPI,10,109.9,433338.99
ECU,IPI,3632,3601.05,14481436.8
ECU,IPI,50,678.9,2676923.06
ECU,IPI,45,999.8,3942241.39
ECU,IPI,98,1248,5020966.08
ECU,IPI,363,5106.5,20544521.86
ECU,IPI,142,1700.98,6723452.06
ECU,IPI,264,307.56,1230064.69
ECU,IPI,253,5800,23139390
ECU,IPI,536.9,11018.48,43597480.92
ECU,IPI,327,1590.52,6334245.9
ECU,IPI,703,3453.73,13754479.72
ECU,IPI,30,192.9,768224.25
ECU,IPI,50,42.5,167578.77
ECU,IPI,2,4880,19107298.4
ECU,IPI,1,9062.81,35734931.71
ECU,IPI,3,1082.04,4266516.18
ECU,IPI,12,3777.72,15108726.69
ECU,IPI,1,1200,4748112
ECU,IPI,3,2037,8031952.11
ECU,IPI,3,97.15,383065.36
ECU,IPI,2,3150,12673111.5
ECU,IPI,5,275,1106382.75
ECU,IPI,93,3920,15639036
ECU,IPI,7,6225.21,24897291.63
ECU,IPI,340,803.6,3200337
ECU,IPI,1360,2356.6,9292144.49
ECU,IPI,40,2575,10188657
ECU,IPI,2470,47962.5,191041831.9
ECU,IPI,10,3982,15416113.9
ECU,IPI,22,2835.6,10977883.62
ECU,IPI,9,4245.24,16936597.24
ECU,IPI,200,620,2444678.6
ECU,IPI,200,2404,9573930
ECU,IPI,60,157.8,622210.13
ECU,IPI,80,263.9,1050981.75
ECU,IPI,390,4798.9,18578701.4
ECU,IPI,1969,15426,61023404.88
ECU,IPI,3180,5418,21394988.74
ECU,IPI,940,2412.2,9648582.9
ECU,IPI,30,302.4,1204308
ECU,IPI,3760,11066.5,43686761.71
ECU,IPI,533,8652.23,34457505.97
ECU,IPI,70,12851.58,51398994.59
ECU,IPI,20,3384.52,13507213.17
ECU,IPI,2,363.9,1464046.11
ECU,IPI,1000,7170,28559185.5
ECU,IPI,40473,36607.01,146998147.6
ECU,IPI,918,4042.68,15543336.49
ECU,IPI,3414,5346.31,20644651.37
ECU,IPI,4000,19000,75022260
ECU,IPI,105620,103734.72,409580149.9
ECU,IPI,16200,15236.28,60161061.03
ECU,IPI,1958.4,37750,150363912.5
ECU,IPI,89,44066,172119844.6
ECU,IPI,25350,44440.5,177297596.8
ECU,IPI,500,3555,13668299.55
ECU,IPI,630,6536.7,26032407.75
ECU,IPI,451.74,2504.67,9875988.95
ECU,IPI,805.39,4465.6,17607994.76
ECU,IPI,365.88,2028.67,7999106.67
ECU,IPI,6702.1,37160.55,146525163.5
ECU,IPI,19947.24,14733.97,59277855.44
ECU,IPI,3007,22105.5,86781108.72
ECU,IPI,757.5,4575,18064570.5
ECU,IPI,30000,453,1788688.62
ECU,IPI,109125,2270.69,8914206.68
ECU,IPI,5000,1250,4777562.5
ECU,IPI,223690,12822.47,50805499.8
ECU,IPI,5200,4510,17340093.1
ECU,IPI,167.85,1718.37,6844525.45
ECU,IPI,2912,15586.65,61528866.76
ECU,IPI,13,140.46,559473.24
ECU,IPI,0.5,155,611169.65
ECU,IPI,298.2,308.85,1234939.81
ECU,IPI,3095.12,4150.51,16595855.74
ECU,IPI,2450.43,3124.84,12330334.13
ECU,IPI,42.6,267,1067602.17
ECU,IPI,2111.1,10494.58,40534328.98
ECU,IPI,35,222.5,855470.22
ECU,IPI,24,104,399860.24
ECU,IPI,1767.5,732.35,2928308.79
ECU,IPI,421.7,5526.11,21394058.55
ECU,IPI,2085.45,6317.81,24957074.71
ECU,IPI,3360.65,23827.91,94518152.55
ECU,IPI,15.68,148.5,570954.28
ECU,IPI,1482,4391.66,16785144.1
ECU,IPI,1161,8082.85,31856806.72
ECU,IPI,3263,37132.9,145775224.8
ECU,IPI,3932,26629.1,104539721.9
ECU,IPI,1360,16320,64440172.8
ECU,IPI,116,1078,4310393.78
ECU,IPI,355,11715,46662602.25
ECU,IPI,134,3015,12009197.25
ECU,IPI,509,8650,34587111.5
ECU,IPI,7240,9281.84,37113530.05
ECU,IPI,1441,6675.2,25842703.04
ECU,IPI,40,61315,242673017.7
ECU,IPI,9,29445,117797185.4
ECU,IPI,8.03,82.25,327614.08
ECU,IPI,129.69,1327.73,5288547.72
ECU,IPI,84.61,866.25,3450403.68
ECU,IPI,99.62,1019.92,4062494.34
ECU,IPI,63.59,650.99,2592990.81
ECU,IPI,800,8036,30896893.16
ECU,IPI,15004,4675.5,17982703.62
ECU,IPI,1,17.5,69705.12
ECU,IPI,50,518,2063271.7
ECU,IPI,255,4554,18168410.7
ECU,IPI,30,25.78,102850.59
ECU,IPI,135,3720.54,14220089.9
ECU,IPI,2,3090,12331819.2
ECU,IPI,440,3013.24,12021471.64
ECU,IPI,20,468,1867109.4
ECU,IPI,20,143.53,572620.11
ECU,IPI,1956,8015.91,31979873.74
ECU,IPI,41,834.96,3331114.66
ECU,IPI,16,264.87,1056712.1
ECU,IPI,80,825.82,3289364.92
ECU,IPI,16,166.25,662198.68
ECU,IPI,2060,5312.2,21014425.73
ECU,IPI,74,748.15,2981847.16
ECU,IPI,311,3186.48,12692227.81
ECU,IPI,105,1640,6542862
ECU,IPI,13928.33,42508.32,168157812.9
ECU,IPI,26629.01,79496.16,314477269.4
ECU,IPI,30210,14991.56,57639699.8
ECU,IPI,60,1280,5106624
ECU,IPI,595.3,9738,38781585
ECU,IPI,2663.16,46564.28,187337876.9
ECU,IPI,426.2,1928.62,7759243.27
ECU,IPI,10,340,1356447
ECU,IPI,150,3130,12487291.5
ECU,IPI,201.58,3417.87,13750808.76
ECU,IPI,2.7,23.22,92473.65
ECU,IPI,44,932,3718260.6
ECU,IPI,40,1400,5585370
ECU,IPI,2000,6700,26504396
ECU,IPI,2441.6,15854,62512797.62
ECU,IPI,9945.1,53036.5,209124510.6
ECU,IPI,600,90,348430.5
ECU,IPI,2090,18435,70459491.75
ECU,IPI,769,6433.49,25730292.91
ECU,IPI,100.57,6.94,27749.65
ECU,IPI,61.55,7.7,30788.52
ECU,IPI,1606,6813.1,26376575.99
ECU,IPI,950,5680,22668198.4
ECU,IPI,1.48,101.53,405059.01
ECU,IPI,7,49521.43,193897692.7
ECU,IPI,2,2000,7644100
ECU,IPI,5,2548.47,10167248.48
ECU,IPI,4,1033.2,4156780.57
ECU,IPI,25,7567.7,30446446.31
ECU,IPI,14,3766,15151408.86
ECU,IPI,11,3364.78,13310665.9
ECU,IPI,6.5,101,398246.03
ECU,IPI,9.43,40,157303.6
ECU,IPI,405,93.4,369808.86
ECU,IPI,3,17,67264.92
ECU,IPI,30,0.03,120.89
ECU,IPI,13560,14700,58778097
ECU,IPI,419.67,2041.6,8163358.01
ECU,IPI,3685.34,12542.04,50459260.74
ECU,IPI,226.8,4645,18573078.95
ECU,IPI,24,60672,238184317.4
ECU,IPI,1,76309.18,299572289.6
ECU,IPI,252.82,206.12,824461.44
ECU,IPI,1860,936.6,3683263.79
ECU,IPI,1,5155.79,20240445.7
ECU,IPI,34220,53041,207678322.6
ECU,IPI,240,3340,13303721
ECU,IPI,852,12361.25,49236712.93
ECU,IPI,316,7978.75,31780558.06
ECU,IPI,1803.48,7038.24,27630511.44
ECU,IPI,541,3630.3,14251722.83
ECU,IPI,58,3989,16136382.58
ECU,IPI,6495,68298.2,267416821.2
ECU,IPI,1,47.5,192147.95
ECU,IPI,33,785.73,3178450.71
ECU,IPI,9,1705,6897100.1
ECU,IPI,57,2475,9515904.75
ECU,IPI,67750,51500.84,198010944.6
ECU,IPI,13,10,38448.1
ECU,IPI,7,132,507514.92
ECU,IPI,1.62,1992,7820133.84
ECU,IPI,1446,8576.26,33890749.46
ECU,IPI,75650.68,214295.13,842459382.3
ECU,IPI,79177.02,265377.3,1044617496
ECU,IPI,2761.44,12618.08,50682446.88
ECU,IPI,33978.52,94536.97,366427257.5
ECU,IPI,4200,305046,1219751706
ECU,IPI,5491.68,51017.7,200387666.6
ECU,IPI,2986.44,11093.08,43891701.04
ECU,IPI,10830.2,42934.43,169622201.8
ECU,IPI,56475.48,1285434.27,5094501002
ECU,IPI,30150,42835.5,168162320.8
ECU,IPI,2048,5918.72,23613029.37
ECU,IPI,3744,1540.41,5887524.04
ECU,IPI,2484,12433.56,47521687.99
ECU,IPI,19233.76,65276.91,264059461.9
ECU,IPI,8440.74,27135.57,107368938
ECU,IPI,6876,53739.63,213068291.6
ECU,IPI,1632,16039.74,63861928.7
ECU,IPI,5778,14705.21,58302629.47
ECU,IPI,16200,31039.89,122606517.4
ECU,IPI,1351,7588.23,30273622.98
ECU,IPI,9900,17270.84,68255877.73
ECU,IPI,192,49453.11,190137811.9
ECU,IPI,214,61669.87,237108932.9
ECU,IPI,390,124725.7,479546618.6
ECU,IPI,300,10857.8,42625225.5
ECU,IPI,494,481.54,1904914.45
ECU,IPI,783.84,5787.38,22950147.42
ECU,IPI,42210,17589.94,68872178.77
ECU,IPI,43600,3258.01,12756510.09
ECU,IPI,312,241.42,950464.38
ECU,IPI,18508.8,50697.8,200740021.6
ECU,IPI,106,104.55,412819.85
ECU,IPI,48,535.67,2106570.48
ECU,IPI,866,4489.47,17750848.08
ECU,IPI,3862,26783.31,106412488.3
ECU,IPI,180,437.36,1744869.58
ECU,IPI,324,264.13,1009518.06
ECU,IPI,102,830.79,3267156.41
ECU,IPI,60,150.54,590985.41
ECU,IPI,36,153,584773.65
ECU,IPI,744,5129.83,20287193.34
